127.0.0.1 - - [28/Apr/2023:02:32:13 +0200] "GET / HTTP/1.1" 404 681
0:0:0:0:0:0:0:1 - - [28/Apr/2023:03:03:00 +0200] "GET /test/addQuote HTTP/1.1" 200 7740
0:0:0:0:0:0:0:1 - - [28/Apr/2023:03:03:10 +0200] "POST /test/addQuote HTTP/1.1" 200 7779
0:0:0:0:0:0:0:1 - - [28/Apr/2023:03:13:07 +0200] "GET /test/myQuotes HTTP/1.1" 200 9679
0:0:0:0:0:0:0:1 - - [28/Apr/2023:03:13:10 +0200] "GET /test/addQuote HTTP/1.1" 200 7740
0:0:0:0:0:0:0:1 - - [28/Apr/2023:03:13:17 +0200] "POST /test/addQuote HTTP/1.1" 200 7779
0:0:0:0:0:0:0:1 - - [28/Apr/2023:03:13:18 +0200] "GET /test/myQuotes HTTP/1.1" 200 10724
0:0:0:0:0:0:0:1 - - [28/Apr/2023:03:13:24 +0200] "POST /test/myQuotes HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [28/Apr/2023:03:13:24 +0200] "GET /test/myQuotes HTTP/1.1" 200 9679
0:0:0:0:0:0:0:1 - - [28/Apr/2023:03:13:27 +0200] "GET /test/addQuote HTTP/1.1" 200 7740
0:0:0:0:0:0:0:1 - - [28/Apr/2023:03:15:03 +0200] "POST /test/addQuote HTTP/1.1" 200 7779
0:0:0:0:0:0:0:1 - - [28/Apr/2023:03:15:05 +0200] "GET /test/myQuotes HTTP/1.1" 200 10724
0:0:0:0:0:0:0:1 - - [28/Apr/2023:03:15:11 +0200] "POST /test/myQuotes HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [28/Apr/2023:03:15:11 +0200] "GET /test/myQuotes HTTP/1.1" 200 9679
0:0:0:0:0:0:0:1 - - [28/Apr/2023:03:16:25 +0200] "GET /test/addQuote HTTP/1.1" 200 7740
0:0:0:0:0:0:0:1 - - [28/Apr/2023:03:16:35 +0200] "POST /test/addQuote HTTP/1.1" 200 7779
0:0:0:0:0:0:0:1 - - [28/Apr/2023:03:16:36 +0200] "GET /test/myQuotes HTTP/1.1" 200 10728
0:0:0:0:0:0:0:1 - - [28/Apr/2023:03:16:41 +0200] "POST /test/myQuotes HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [28/Apr/2023:03:16:41 +0200] "GET /test/myQuotes HTTP/1.1" 200 9679
0:0:0:0:0:0:0:1 - - [28/Apr/2023:03:18:01 +0200] "GET /test/addQuote HTTP/1.1" 200 7740
0:0:0:0:0:0:0:1 - - [28/Apr/2023:03:18:10 +0200] "POST /test/addQuote HTTP/1.1" 200 7779
0:0:0:0:0:0:0:1 - - [28/Apr/2023:03:18:11 +0200] "GET /test/myQuotes HTTP/1.1" 200 10732
0:0:0:0:0:0:0:1 - - [28/Apr/2023:03:18:18 +0200] "POST /test/myQuotes HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [28/Apr/2023:03:18:18 +0200] "GET /test/myQuotes HTTP/1.1" 200 10726
0:0:0:0:0:0:0:1 - - [28/Apr/2023:03:18:37 +0200] "POST /test/myQuotes HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [28/Apr/2023:03:18:37 +0200] "GET /test/myQuotes HTTP/1.1" 200 10722
0:0:0:0:0:0:0:1 - - [28/Apr/2023:03:18:49 +0200] "POST /test/myQuotes HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [28/Apr/2023:03:19:24 +0200] "GET /test/myQuotes HTTP/1.1" 200 10722
0:0:0:0:0:0:0:1 - - [28/Apr/2023:03:19:41 +0200] "GET /test/myQuotes HTTP/1.1" 200 10722
0:0:0:0:0:0:0:1 - - [28/Apr/2023:03:19:50 +0200] "GET /test/myQuotes HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [28/Apr/2023:03:19:50 +0200] "GET /test/registration HTTP/1.1" 200 8354
0:0:0:0:0:0:0:1 - - [28/Apr/2023:03:19:50 +0200] "GET /favicon.ico HTTP/1.1" 404 692
0:0:0:0:0:0:0:1 - - [28/Apr/2023:03:19:53 +0200] "POST /test/auth HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [28/Apr/2023:03:19:53 +0200] "GET /test/sharedQuotes HTTP/1.1" 200 8356
0:0:0:0:0:0:0:1 - - [28/Apr/2023:03:19:57 +0200] "GET /test/myQuotes HTTP/1.1" 200 9679
0:0:0:0:0:0:0:1 - - [28/Apr/2023:03:20:00 +0200] "GET /test/addQuote HTTP/1.1" 200 7740
0:0:0:0:0:0:0:1 - - [28/Apr/2023:03:20:09 +0200] "POST /test/addQuote HTTP/1.1" 200 7779
0:0:0:0:0:0:0:1 - - [28/Apr/2023:03:20:11 +0200] "GET /test/myQuotes HTTP/1.1" 200 10715
0:0:0:0:0:0:0:1 - - [28/Apr/2023:03:20:15 +0200] "POST /test/myQuotes HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [28/Apr/2023:03:20:15 +0200] "GET /test/myQuotes HTTP/1.1" 200 10711
0:0:0:0:0:0:0:1 - - [28/Apr/2023:03:21:50 +0200] "GET /test/myQuotes HTTP/1.1" 200 10711
0:0:0:0:0:0:0:1 - - [28/Apr/2023:03:21:51 +0200] "GET /test/myQuotes HTTP/1.1" 200 10711
0:0:0:0:0:0:0:1 - - [28/Apr/2023:03:21:55 +0200] "POST /test/myQuotes HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [28/Apr/2023:03:34:05 +0200] "GET /test/myQuotes HTTP/1.1" 200 10732
0:0:0:0:0:0:0:1 - - [28/Apr/2023:03:34:09 +0200] "POST /test/myQuotes HTTP/1.1" 500 1425
0:0:0:0:0:0:0:1 - - [28/Apr/2023:03:34:20 +0200] "POST /test/myQuotes HTTP/1.1" 500 1425
0:0:0:0:0:0:0:1 - - [28/Apr/2023:03:34:28 +0200] "POST /test/myQuotes HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [28/Apr/2023:03:34:28 +0200] "GET /test/myQuotes HTTP/1.1" 200 10732
0:0:0:0:0:0:0:1 - - [28/Apr/2023:03:35:13 +0200] "POST /test/myQuotes HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [28/Apr/2023:03:35:13 +0200] "GET /test/myQuotes HTTP/1.1" 200 10732
0:0:0:0:0:0:0:1 - - [28/Apr/2023:03:35:31 +0200] "GET /test/addQuote HTTP/1.1" 200 7740
0:0:0:0:0:0:0:1 - - [28/Apr/2023:03:35:39 +0200] "POST /test/addQuote HTTP/1.1" 200 7779
0:0:0:0:0:0:0:1 - - [28/Apr/2023:03:35:41 +0200] "GET /test/myQuotes HTTP/1.1" 200 11987
0:0:0:0:0:0:0:1 - - [28/Apr/2023:03:35:47 +0200] "POST /test/myQuotes HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [28/Apr/2023:03:35:47 +0200] "GET /test/myQuotes HTTP/1.1" 200 11987
0:0:0:0:0:0:0:1 - - [28/Apr/2023:03:36:35 +0200] "POST /test/myQuotes HTTP/1.1" 500 1709
